,Date_Time,Temperature [BMP388],Temperature [DHT],Pressure,Humidity
1453,2022-01-13 13:52:33,27.26,27,1006.5,31
1454,2022-01-13 13:54:33,27.28,27,1006.46,31
1455,2022-01-13 13:56:34,27.22,27,1006.56,31
1456,2022-01-13 13:58:34,27.2,27,1006.46,31
1457,2022-01-13 14:00:34,27.25,27,1006.5,30
1458,2022-01-13 14:02:35,27.23,27,1006.5,30
1459,2022-01-13 14:04:35,27.24,27,1006.41,30
1460,2022-01-13 14:06:35,27.17,27,1006.52,30
1461,2022-01-13 14:08:36,27.19,27,1006.57,30
1462,2022-01-13 14:10:36,27.18,27,1006.44,30
1463,2022-01-13 14:12:36,27.18,27,1006.45,29
1464,2022-01-13 14:14:37,27.17,27,1006.35,30
1465,2022-01-13 14:16:37,27.24,27,1006.5,29
1466,2022-01-13 14:18:37,27.26,27,1006.54,29
1467,2022-01-13 14:20:38,27.24,27,1006.48,29
1468,2022-01-13 14:22:38,27.17,27,1006.37,29
1469,2022-01-13 14:24:39,27.19,27,1006.46,29
1470,2022-01-13 14:26:39,27.16,27,1006.44,30
1471,2022-01-13 14:28:39,27.16,27,1006.42,29
1472,2022-01-13 14:30:40,27.18,27,1006.29,30
1473,2022-01-13 14:32:40,27.16,27,1006.35,29
1474,2022-01-13 14:34:40,27.19,27,1006.39,29
1475,2022-01-13 14:36:41,27.17,27,1006.31,29
1476,2022-01-13 14:38:41,27.18,27,1006.36,30
1477,2022-01-13 14:40:41,27.17,27,1006.31,29
1478,2022-01-13 14:42:42,27.17,27,1006.29,29
1479,2022-01-13 14:44:42,27.2,27,1006.13,29
1480,2022-01-13 14:46:42,27.2,27,1006.29,29
1481,2022-01-13 14:48:43,27.17,27,1006.32,30
1482,2022-01-13 14:50:43,27.17,27,1006.27,30
1483,2022-01-13 14:52:43,27.13,27,1006.19,30
1484,2022-01-13 14:54:44,27.15,27,1006.27,30
1485,2022-01-13 14:56:44,27.15,27,1006.29,29
1486,2022-01-13 14:58:44,27.12,27,1006.27,29
1487,2022-01-13 15:00:45,27.1,27,1006.25,29
1488,2022-01-13 15:02:45,27.07,27,1006.25,29
1489,2022-01-13 15:04:45,27.04,27,1006.2,29
1490,2022-01-13 15:06:46,27.05,27,1006.32,29
1491,2022-01-13 15:08:46,27.08,27,1006.33,29
1492,2022-01-13 15:10:46,27.01,27,1006.3,30
1493,2022-01-13 15:12:47,26.99,27,1006.32,29
1494,2022-01-13 15:14:47,26.97,27,1006.32,29
1495,2022-01-13 15:16:47,26.94,27,1006.24,30
1496,2022-01-13 15:18:48,26.96,27,1006.28,30
1497,2022-01-13 15:20:48,27.03,27,1006.15,29
1498,2022-01-13 15:22:48,26.93,27,1006.37,29
1499,2022-01-13 15:24:49,27.0,27,1006.38,29
1500,2022-01-13 15:26:49,26.98,27,1006.15,30
1501,2022-01-13 15:28:49,26.94,27,1006.26,30
1502,2022-01-13 15:30:50,27.03,27,1006.17,30
1503,2022-01-13 15:32:50,27.06,27,1006.19,31
1504,2022-01-13 15:34:51,27.02,27,1006.2,30
1505,2022-01-13 15:36:51,27.08,27,1006.17,31
1506,2022-01-13 15:38:51,27.06,27,1006.12,31
1507,2022-01-13 15:40:51,27.03,27,1006.26,31
1508,2022-01-13 15:42:52,27.07,27,1006.17,31
1509,2022-01-13 15:44:52,27.07,27,1006.06,32
1510,2022-01-13 15:46:52,27.1,27,1006.15,31
1511,2022-01-13 15:48:53,27.09,27,1006.13,32
1512,2022-01-13 15:50:53,27.07,27,1006.13,32
1513,2022-01-13 15:52:53,27.03,27,1006.04,32
1514,2022-01-13 15:54:54,27.03,27,1006.07,32
1515,2022-01-13 15:56:54,27.0,27,1005.93,31
1516,2022-01-13 15:58:54,27.0,27,1005.97,32
1517,2022-01-13 16:00:55,26.99,27,1005.91,31
1518,2022-01-13 16:02:55,26.94,27,1005.8,31
1519,2022-01-13 16:04:55,26.99,27,1005.76,31
1520,2022-01-13 16:06:56,26.98,27,1005.73,31
1521,2022-01-13 16:08:56,27.01,27,1005.79,31
1522,2022-01-13 16:10:56,26.97,27,1005.71,31
1523,2022-01-13 16:12:57,27.0,27,1005.76,31
1524,2022-01-13 16:14:57,27.03,27,1005.82,31
1525,2022-01-13 16:16:57,26.99,27,1005.88,31
1526,2022-01-13 16:18:58,26.98,27,1005.71,31
1527,2022-01-13 16:20:58,27.0,27,1005.72,31
1528,2022-01-13 16:22:59,26.97,27,1005.77,31
1529,2022-01-13 16:24:59,26.95,27,1005.84,31
1530,2022-01-13 16:26:59,27.01,27,1005.88,31
1531,2022-01-13 16:29:00,27.0,27,1005.89,31
1532,2022-01-13 16:31:00,27.0,27,1005.92,31
1533,2022-01-13 16:33:00,26.93,27,1005.92,31
1534,2022-01-13 16:35:01,26.93,27,1006.0,31
1535,2022-01-13 16:37:01,26.92,27,1006.01,31
1536,2022-01-13 16:39:01,26.85,27,1006.11,31
1537,2022-01-13 16:41:02,26.87,27,1006.09,31
1538,2022-01-13 16:43:02,26.86,27,1006.1,31
1539,2022-01-13 16:45:02,26.83,27,1006.1,31
1540,2022-01-13 16:47:03,26.8,27,1006.33,32
1541,2022-01-13 16:49:03,26.83,27,1006.35,32
1542,2022-01-13 16:51:03,26.81,27,1006.3,32
1543,2022-01-13 16:53:04,26.76,27,1006.43,31
1544,2022-01-13 16:55:04,26.76,27,1006.43,32
1545,2022-01-13 16:57:04,26.68,27,1006.42,31
1546,2022-01-13 16:59:05,26.7,27,1006.43,31
1547,2022-01-13 17:01:05,26.72,27,1006.39,32
1548,2022-01-13 17:03:05,26.72,27,1006.43,32
1549,2022-01-13 17:05:06,26.72,27,1006.45,33
1550,2022-01-13 17:07:06,26.75,27,1006.47,33
1551,2022-01-13 17:09:07,26.76,27,1006.34,33
1552,2022-01-13 17:11:07,26.8,27,1006.6,34
1553,2022-01-13 17:13:07,26.8,27,1006.63,34
1554,2022-01-13 17:15:08,26.77,27,1006.64,34
1555,2022-01-13 17:17:08,26.78,27,1006.61,34
1556,2022-01-13 17:19:09,26.8,27,1006.67,35
1557,2022-01-13 17:21:09,26.87,27,1006.82,35
1558,2022-01-13 17:23:09,26.86,27,1006.79,35
1559,2022-01-13 17:25:10,26.82,27,1006.87,35
1560,2022-01-13 17:27:10,26.8,27,1006.84,35
1561,2022-01-13 17:29:10,26.78,27,1006.8,36
1562,2022-01-13 17:31:11,26.86,27,1006.94,36
1563,2022-01-13 17:33:11,26.85,27,1007.02,36
1564,2022-01-13 17:35:11,26.86,27,1007.07,36
1565,2022-01-13 17:37:12,26.87,27,1007.09,36
1566,2022-01-13 17:39:12,26.85,27,1007.07,36
1567,2022-01-13 17:41:12,26.84,27,1007.16,36
1568,2022-01-13 17:43:13,26.84,27,1007.05,36
1569,2022-01-13 17:45:13,26.82,27,1007.13,36
1570,2022-01-13 17:47:13,26.83,27,1007.02,36
1571,2022-01-13 17:49:14,26.85,27,1007.12,36
1572,2022-01-13 17:51:14,26.78,27,1006.97,36
1573,2022-01-13 17:53:14,26.78,27,1007.13,36
1574,2022-01-13 17:55:15,26.79,27,1007.06,37
1575,2022-01-13 17:57:15,26.82,27,1007.14,36
1576,2022-01-13 17:59:16,26.82,27,1007.11,36
1577,2022-01-13 18:01:16,26.8,27,1007.11,36
1578,2022-01-13 18:03:16,26.76,27,1007.2,36
1579,2022-01-13 18:05:17,26.76,27,1007.36,36
1580,2022-01-13 18:07:17,26.76,27,1007.34,36
1581,2022-01-13 18:09:17,26.76,27,1007.42,36
1582,2022-01-13 18:11:18,26.79,27,1007.51,36
1583,2022-01-13 18:13:18,26.77,27,1007.51,36
1584,2022-01-13 18:15:18,26.79,27,1007.51,36
1585,2022-01-13 18:17:19,26.77,27,1007.52,36
1586,2022-01-13 18:19:19,26.76,27,1007.41,36
1587,2022-01-13 18:21:19,26.71,27,1007.51,36
1588,2022-01-13 18:23:20,26.71,27,1007.57,36
1589,2022-01-13 18:25:20,26.68,27,1007.71,36
1590,2022-01-13 18:27:20,26.69,27,1007.76,36
1591,2022-01-13 18:29:21,26.71,27,1007.91,36
1592,2022-01-13 18:31:21,26.72,27,1007.83,36
1593,2022-01-13 18:33:21,26.64,27,1007.82,36
1594,2022-01-13 18:35:22,26.68,27,1007.79,36
1595,2022-01-13 18:37:22,26.66,27,1007.91,36
1596,2022-01-13 18:39:23,26.66,27,1007.84,36
1597,2022-01-13 18:41:23,26.64,27,1007.89,36
1598,2022-01-13 18:43:23,26.62,27,1007.92,36
1599,2022-01-13 18:45:24,26.64,27,1007.86,36
1600,2022-01-13 18:47:24,26.67,27,1007.91,36
1601,2022-01-13 18:49:25,26.67,27,1007.85,36
1602,2022-01-13 18:51:25,26.64,27,1007.9,36
1603,2022-01-13 18:53:25,26.63,27,1008.0,36
1604,2022-01-13 18:55:26,26.62,27,1007.87,36
1605,2022-01-13 18:57:26,26.6,27,1008.04,36
1606,2022-01-13 18:59:26,26.59,27,1008.04,36
1607,2022-01-13 19:01:27,26.6,27,1008.02,36
1608,2022-01-13 19:03:27,26.58,27,1008.07,36
1609,2022-01-13 19:05:27,26.55,27,1007.89,36
1610,2022-01-13 19:07:28,26.58,26,1007.97,36
1611,2022-01-13 19:09:28,26.59,27,1008.0,36
1612,2022-01-13 19:11:28,26.54,27,1008.08,36
1613,2022-01-13 19:13:29,26.53,26,1008.01,36
1614,2022-01-13 19:15:29,26.54,27,1007.96,36
1615,2022-01-13 19:17:29,26.53,26,1007.94,36
1616,2022-01-13 19:19:30,26.52,26,1007.98,36
1617,2022-01-13 19:21:30,26.49,27,1008.08,36
1618,2022-01-13 19:23:30,26.5,26,1008.1,36
1619,2022-01-13 19:25:31,26.5,26,1007.91,36
1620,2022-01-13 19:27:31,26.48,26,1008.06,36
1621,2022-01-13 19:29:31,26.46,27,1008.0,36
1622,2022-01-13 19:31:32,26.43,26,1008.11,37
1623,2022-01-13 19:33:32,26.44,26,1008.14,36
1624,2022-01-13 19:35:32,26.43,26,1008.21,37
1625,2022-01-13 19:37:33,26.43,26,1008.23,37
1626,2022-01-13 19:39:33,26.4,26,1008.35,36
1627,2022-01-13 19:41:34,26.4,26,1008.22,36
1628,2022-01-13 19:43:34,26.37,26,1008.27,36
1629,2022-01-13 19:45:34,26.37,26,1008.35,36
1630,2022-01-13 19:47:35,26.39,26,1008.35,36
1631,2022-01-13 19:49:35,26.36,26,1008.42,37
1632,2022-01-13 19:51:35,26.36,26,1008.3,36
1633,2022-01-13 19:53:36,26.3,26,1008.2,37
1634,2022-01-13 19:55:36,26.31,26,1008.33,37
1635,2022-01-13 19:57:36,26.32,26,1008.4,36
1636,2022-01-13 19:59:37,26.36,26,1008.48,37
1637,2022-01-13 20:01:37,26.34,26,1008.51,37
1638,2022-01-13 20:03:37,26.32,26,1008.52,37
1639,2022-01-13 20:05:38,26.32,26,1008.5,37
1640,2022-01-13 20:07:38,26.3,26,1008.52,37
1641,2022-01-13 20:09:38,26.29,26,1008.59,37
1642,2022-01-13 20:11:39,26.27,26,1008.6,37
1643,2022-01-13 20:13:39,26.25,26,1008.65,37
1644,2022-01-13 20:15:39,26.25,26,1008.69,37
1645,2022-01-13 20:17:40,26.28,26,1008.6,37
1646,2022-01-13 20:19:40,26.24,26,1008.71,37
1647,2022-01-13 20:21:40,26.22,26,1008.65,37
1648,2022-01-13 20:23:41,26.22,26,1008.67,37
1649,2022-01-13 20:25:41,26.28,26,1008.71,37
1650,2022-01-13 20:27:41,26.2,26,1008.71,37
1651,2022-01-13 20:29:42,26.21,26,1008.7,37
1652,2022-01-13 20:31:42,26.2,26,1008.79,37
1653,2022-01-13 20:33:42,26.19,26,1008.75,37
1654,2022-01-13 20:35:42,26.18,26,1008.77,37
1655,2022-01-13 20:37:43,26.17,26,1008.89,37
1656,2022-01-13 20:39:43,26.17,26,1008.85,37
1657,2022-01-13 20:41:43,26.14,26,1008.83,37
1658,2022-01-13 20:43:44,26.16,26,1008.84,37
1659,2022-01-13 20:45:44,26.18,26,1008.8,36
1660,2022-01-13 20:47:44,26.16,26,1008.83,37
1661,2022-01-13 20:49:45,26.14,26,1008.78,37
1662,2022-01-13 20:51:45,26.16,26,1008.74,37
1663,2022-01-13 20:53:45,26.15,26,1008.86,37
1664,2022-01-13 20:55:46,26.14,26,1008.88,37
1665,2022-01-13 20:57:46,26.13,26,1008.87,37
1666,2022-01-13 20:59:47,26.13,26,1009.11,37
1667,2022-01-13 21:01:47,26.13,26,1008.92,37
1668,2022-01-13 21:03:47,26.13,26,1009.02,37
1669,2022-01-13 21:05:47,26.09,26,1008.91,37
1670,2022-01-13 21:07:48,26.12,26,1009.07,37
1671,2022-01-13 21:09:48,26.07,26,1009.02,37
1672,2022-01-13 21:11:48,26.06,26,1009.02,37
1673,2022-01-13 21:13:49,26.07,26,1009.16,37
1674,2022-01-13 21:15:49,26.03,26,1009.13,37
1675,2022-01-13 21:17:49,26.05,26,1009.26,37
1676,2022-01-13 21:19:50,26.07,26,1009.17,37
1677,2022-01-13 21:21:50,26.04,26,1009.33,37
1678,2022-01-13 21:23:50,26.03,26,1009.21,37
1679,2022-01-13 21:25:51,26.02,26,1009.36,37
1680,2022-01-13 21:27:51,26.04,26,1009.25,37
1681,2022-01-13 21:29:52,26.02,26,1009.43,37
1682,2022-01-13 21:31:52,26.01,26,1009.32,37
1683,2022-01-13 21:33:52,26.04,26,1009.4,37
1684,2022-01-13 21:35:53,26.01,26,1009.45,37
1685,2022-01-13 21:37:53,26.02,26,1009.6,37
1686,2022-01-13 21:39:53,26.0,26,1009.46,37
1687,2022-01-13 21:41:54,26.03,26,1009.39,37
1688,2022-01-13 21:43:54,26.01,26,1009.47,37
1689,2022-01-13 21:45:54,25.95,26,1009.53,37
1690,2022-01-13 21:47:55,25.99,26,1009.52,37
1691,2022-01-13 21:49:55,25.97,26,1009.5,37
1692,2022-01-13 21:51:55,25.96,26,1009.56,37
1693,2022-01-13 21:53:56,25.96,26,1009.54,37
1694,2022-01-13 21:55:56,25.99,26,1009.61,37
1695,2022-01-13 21:57:56,25.96,26,1009.65,37
1696,2022-01-13 21:59:57,25.99,26,1009.57,37
1697,2022-01-13 22:01:57,25.97,26,1009.67,37
1698,2022-01-13 22:03:57,25.93,26,1009.58,37
1699,2022-01-13 22:05:58,26.0,26,1009.63,37
1700,2022-01-13 22:07:58,25.96,26,1009.44,37
1701,2022-01-13 22:09:58,25.97,26,1009.57,37
1702,2022-01-13 22:11:59,25.98,26,1009.59,37
1703,2022-01-13 22:13:59,25.98,26,1009.57,37
1704,2022-01-13 22:15:59,25.94,26,1009.58,37
1705,2022-01-13 22:18:00,25.93,26,1009.5,37
1706,2022-01-13 22:20:00,25.91,26,1009.59,37
1707,2022-01-13 22:22:00,25.9,26,1009.52,38
1708,2022-01-13 22:24:01,25.93,26,1009.59,38
1709,2022-01-13 22:26:01,25.92,26,1009.6,38
1710,2022-01-13 22:28:01,25.92,26,1009.62,38
1711,2022-01-13 22:30:02,25.91,26,1009.6,38
1712,2022-01-13 22:32:02,25.89,26,1009.53,38
1713,2022-01-13 22:34:02,25.89,26,1009.64,38
1714,2022-01-13 22:36:03,25.89,26,1009.55,38
1715,2022-01-13 22:38:03,25.9,26,1009.58,38
1716,2022-01-13 22:40:03,25.89,26,1009.62,38
1717,2022-01-13 22:42:04,25.87,26,1009.54,38
1718,2022-01-13 22:44:04,25.88,26,1009.59,38
1719,2022-01-13 22:46:04,25.88,26,1009.5,38
1720,2022-01-13 22:48:05,25.86,26,1009.72,38
1721,2022-01-13 22:50:05,25.89,26,1009.65,38
1722,2022-01-13 22:52:06,25.82,26,1009.67,38
1723,2022-01-13 22:54:06,25.83,26,1009.7,38
1724,2022-01-13 22:56:06,25.86,26,1009.71,38
1725,2022-01-13 22:58:07,25.87,26,1009.63,38
1726,2022-01-13 23:00:07,25.86,26,1009.55,38
1727,2022-01-13 23:02:07,25.84,26,1009.52,38
1728,2022-01-13 23:04:08,25.83,26,1009.67,38
1729,2022-01-13 23:06:08,25.79,26,1009.55,38
1730,2022-01-13 23:08:08,25.84,26,1009.59,38
1731,2022-01-13 23:10:09,25.84,26,1009.46,38
1732,2022-01-13 23:12:09,25.81,26,1009.46,38
1733,2022-01-13 23:14:09,25.78,26,1009.38,38
1734,2022-01-13 23:16:10,25.8,26,1009.44,38
1735,2022-01-13 23:18:10,25.79,26,1009.32,38
1736,2022-01-13 23:20:10,25.79,26,1009.4,38
1737,2022-01-13 23:22:11,25.76,26,1009.23,38
1738,2022-01-13 23:24:11,25.76,26,1009.39,38
1739,2022-01-13 23:26:11,25.76,26,1009.26,38
1740,2022-01-13 23:28:12,25.78,26,1009.18,38
1741,2022-01-13 23:30:12,25.79,26,1009.26,38
1742,2022-01-13 23:32:13,25.79,26,1009.16,38
1743,2022-01-13 23:34:13,25.78,26,1009.07,38
1744,2022-01-13 23:36:13,25.77,26,1009.15,38
1745,2022-01-13 23:38:14,25.74,26,1009.12,38
1746,2022-01-13 23:40:14,25.77,26,1009.22,38
1747,2022-01-13 23:42:14,25.73,26,1009.15,38
1748,2022-01-13 23:44:15,25.72,26,1009.05,38
1749,2022-01-13 23:46:15,25.72,26,1009.13,38
1750,2022-01-13 23:48:15,25.72,26,1009.03,38
1751,2022-01-13 23:50:15,25.67,26,1008.92,38
1752,2022-01-13 23:52:16,25.65,26,1008.87,38
1753,2022-01-13 23:54:16,25.66,26,1009.01,38
1754,2022-01-13 23:56:17,25.66,26,1008.87,38
1755,2022-01-13 23:58:17,25.67,26,1008.84,38
1756,2022-01-14 00:00:17,25.67,26,1008.99,38
1757,2022-01-14 00:02:18,25.68,26,1008.98,38
1758,2022-01-14 00:04:18,25.72,25,1008.9,37
1759,2022-01-14 00:06:18,25.69,26,1008.82,39
1760,2022-01-14 00:08:19,25.69,26,1008.85,39
1761,2022-01-14 00:10:19,25.74,26,1008.66,39
1762,2022-01-14 00:12:19,25.76,26,1008.69,39
1763,2022-01-14 00:14:20,25.76,26,1008.56,39
1764,2022-01-14 00:16:20,25.79,26,1008.63,40
1765,2022-01-14 00:18:20,25.76,26,1008.65,40
1766,2022-01-14 00:20:21,25.8,26,1008.67,40
1767,2022-01-14 00:22:21,25.84,26,1008.63,40
1768,2022-01-14 00:24:21,25.86,26,1008.63,40
1769,2022-01-14 00:26:22,25.86,26,1008.71,40
1770,2022-01-14 00:28:22,25.84,26,1008.69,40
1771,2022-01-14 00:30:22,25.86,26,1008.65,40
1772,2022-01-14 00:32:23,25.89,26,1008.71,40
1773,2022-01-14 00:34:23,25.86,26,1008.6,40
1774,2022-01-14 00:36:24,25.91,26,1008.67,40
1775,2022-01-14 00:38:24,25.92,26,1008.75,41
1776,2022-01-14 00:40:24,25.92,26,1008.67,40
1777,2022-01-14 00:42:25,25.89,26,1008.56,41
1778,2022-01-14 00:44:25,25.92,26,1008.62,41
1779,2022-01-14 00:46:25,25.91,26,1008.63,41
1780,2022-01-14 00:48:26,25.93,26,1008.65,41
1781,2022-01-14 00:50:26,25.92,26,1008.69,41
1782,2022-01-14 00:52:26,25.93,26,1008.67,41
1783,2022-01-14 00:54:27,25.97,26,1008.79,41
1784,2022-01-14 00:56:27,25.95,26,1008.69,41
1785,2022-01-14 00:58:28,25.94,26,1008.73,41
1786,2022-01-14 01:00:28,25.96,26,1008.7,41
1787,2022-01-14 01:02:28,25.97,26,1008.74,41
1788,2022-01-14 01:04:29,25.98,26,1008.63,41
1789,2022-01-14 01:06:29,25.96,26,1008.72,41
1790,2022-01-14 01:08:29,25.97,26,1008.69,41
1791,2022-01-14 01:10:30,25.96,26,1008.74,41
1792,2022-01-14 01:12:30,25.97,26,1008.56,41
1793,2022-01-14 01:14:30,25.96,26,1008.63,41
1794,2022-01-14 01:16:31,25.96,26,1008.57,41
1795,2022-01-14 01:18:31,25.98,26,1008.54,41
1796,2022-01-14 01:20:32,25.98,26,1008.51,41
1797,2022-01-14 01:22:32,26.01,26,1008.61,41
1798,2022-01-14 01:24:32,26.0,26,1008.49,41
1799,2022-01-14 01:26:33,25.98,26,1008.42,41
1800,2022-01-14 01:28:33,25.97,26,1008.41,41
1801,2022-01-14 01:30:33,25.98,26,1008.39,41
1802,2022-01-14 01:32:34,26.0,26,1008.46,41
1803,2022-01-14 01:34:34,26.0,26,1008.4,41
1804,2022-01-14 01:36:35,25.97,26,1008.4,41
1805,2022-01-14 01:38:35,25.95,26,1008.43,41
1806,2022-01-14 01:40:35,26.01,26,1008.38,42
1807,2022-01-14 01:42:36,26.03,26,1008.52,42
1808,2022-01-14 01:44:36,26.01,26,1008.42,42
1809,2022-01-14 01:46:36,26.02,26,1008.44,42
1810,2022-01-14 01:48:37,25.99,26,1008.5,42
1811,2022-01-14 01:50:37,26.02,26,1008.5,41
1812,2022-01-14 01:52:38,26.01,26,1008.43,41
1813,2022-01-14 01:54:38,26.01,26,1008.46,41
1814,2022-01-14 01:56:38,25.99,26,1008.46,42
1815,2022-01-14 01:58:39,26.0,26,1008.47,41
1816,2022-01-14 02:00:39,25.99,26,1008.54,42
1817,2022-01-14 02:02:39,26.04,26,1008.44,42
1818,2022-01-14 02:04:40,26.02,26,1008.44,42
1819,2022-01-14 02:06:40,26.04,26,1008.47,42
1820,2022-01-14 02:08:40,26.02,26,1008.49,42
1821,2022-01-14 02:10:41,25.99,26,1008.58,42
1822,2022-01-14 02:12:41,26.0,26,1008.55,42
1823,2022-01-14 02:14:41,26.03,26,1008.52,42
1824,2022-01-14 02:16:42,26.04,26,1008.5,42
1825,2022-01-14 02:18:42,25.99,26,1008.48,42
1826,2022-01-14 02:20:42,25.99,26,1008.45,42
1827,2022-01-14 02:22:43,25.99,26,1008.44,42
1828,2022-01-14 02:24:43,25.98,26,1008.53,42
1829,2022-01-14 02:26:43,26.02,26,1008.56,42
1830,2022-01-14 02:28:44,26.03,26,1008.47,42
1831,2022-01-14 02:30:44,26.03,26,1008.52,42
1832,2022-01-14 02:32:44,26.03,26,1008.4,42
1833,2022-01-14 02:34:45,26.01,26,1008.43,42
1834,2022-01-14 02:36:45,26.02,26,1008.4,42
1835,2022-01-14 02:38:45,26.02,26,1008.5,42
1836,2022-01-14 02:40:46,25.99,26,1008.36,42
1837,2022-01-14 02:42:46,25.98,26,1008.41,42
1838,2022-01-14 02:44:46,25.96,26,1008.26,42
1839,2022-01-14 02:46:47,25.94,26,1008.15,42
1840,2022-01-14 02:48:47,25.96,26,1008.19,42
1841,2022-01-14 02:50:47,25.99,26,1008.12,42
1842,2022-01-14 02:52:48,26.01,26,1007.92,42
1843,2022-01-14 02:54:48,25.98,26,1007.99,42
1844,2022-01-14 02:56:48,25.99,26,1008.01,42
1845,2022-01-14 02:58:49,25.96,26,1007.95,42
1846,2022-01-14 03:00:49,25.94,26,1008.0,42
1847,2022-01-14 03:02:49,26.0,26,1008.0,42
1848,2022-01-14 03:04:50,25.96,26,1008.03,42
1849,2022-01-14 03:06:50,25.93,26,1008.03,42
1850,2022-01-14 03:08:51,25.96,26,1007.81,42
1851,2022-01-14 03:10:51,25.96,26,1007.76,42
1852,2022-01-14 03:12:51,25.94,26,1007.81,42
1853,2022-01-14 03:14:52,25.98,26,1007.9,43
1854,2022-01-14 03:16:52,25.97,26,1007.82,43
1855,2022-01-14 03:18:52,26.01,26,1007.88,43
1856,2022-01-14 03:20:52,25.98,26,1007.82,42
1857,2022-01-14 03:22:53,25.96,26,1007.89,42
1858,2022-01-14 03:24:53,25.96,26,1007.95,42
1859,2022-01-14 03:26:53,25.97,26,1007.97,43
1860,2022-01-14 03:28:54,25.97,26,1007.79,42
1861,2022-01-14 03:30:54,25.99,26,1007.73,43
1862,2022-01-14 03:32:55,25.98,26,1007.67,43
1863,2022-01-14 03:34:55,25.95,26,1007.78,42
1864,2022-01-14 03:36:55,25.95,26,1007.65,43
1865,2022-01-14 03:38:56,25.94,26,1007.65,43
1866,2022-01-14 03:40:56,25.93,26,1007.54,43
1867,2022-01-14 03:42:56,25.98,26,1007.46,43
1868,2022-01-14 03:44:57,25.95,26,1007.48,43
1869,2022-01-14 03:46:57,25.94,26,1007.41,42
1870,2022-01-14 03:48:57,25.96,26,1007.37,43
1871,2022-01-14 03:50:58,25.97,26,1007.33,42
1872,2022-01-14 03:52:58,25.96,26,1007.4,43
1873,2022-01-14 03:54:58,25.97,26,1007.34,42
1874,2022-01-14 03:56:59,25.96,26,1007.21,43
1875,2022-01-14 03:58:59,25.94,26,1007.32,43
1876,2022-01-14 04:00:59,25.94,26,1007.3,43
1877,2022-01-14 04:03:00,25.95,26,1007.32,43
1878,2022-01-14 04:05:00,25.97,26,1007.39,43
1879,2022-01-14 04:07:00,25.94,26,1007.38,43
1880,2022-01-14 04:09:01,25.96,26,1007.36,43
1881,2022-01-14 04:11:01,25.98,26,1007.48,43
1882,2022-01-14 04:13:01,25.97,26,1007.55,43
1883,2022-01-14 04:15:02,25.97,26,1007.54,42
1884,2022-01-14 04:17:02,25.99,26,1007.62,43
1885,2022-01-14 04:19:02,26.0,26,1007.59,43
1886,2022-01-14 04:21:03,25.97,26,1007.49,43
1887,2022-01-14 04:23:03,25.95,26,1007.44,43
1888,2022-01-14 04:25:04,25.98,26,1007.48,43
1889,2022-01-14 04:27:04,25.95,26,1007.44,43
1890,2022-01-14 04:29:04,25.97,26,1007.41,43
1891,2022-01-14 04:31:05,25.95,26,1007.53,43
1892,2022-01-14 04:33:05,25.95,26,1007.41,43
1893,2022-01-14 04:35:05,25.94,26,1007.34,43
1894,2022-01-14 04:37:06,25.96,26,1007.47,42
1895,2022-01-14 04:39:06,25.96,26,1007.5,42
1896,2022-01-14 04:41:06,25.96,26,1007.48,43
1897,2022-01-14 04:43:07,25.93,26,1007.47,42
1898,2022-01-14 04:45:07,25.97,26,1007.34,43
1899,2022-01-14 04:47:07,25.95,26,1007.44,43
1900,2022-01-14 04:49:08,25.9,26,1007.4,43
1901,2022-01-14 04:51:08,25.95,26,1007.5,43
1902,2022-01-14 04:53:08,25.89,26,1007.48,43
1903,2022-01-14 04:55:09,25.9,26,1007.47,43
1904,2022-01-14 04:57:09,25.92,26,1007.57,43
1905,2022-01-14 04:59:09,25.92,26,1007.57,43
1906,2022-01-14 05:01:10,25.88,26,1007.56,43
1907,2022-01-14 05:03:10,25.91,26,1007.6,43
1908,2022-01-14 05:05:10,25.9,26,1007.81,43
1909,2022-01-14 05:07:10,25.9,26,1007.67,43
1910,2022-01-14 05:09:11,25.88,26,1007.81,43
1911,2022-01-14 05:11:11,25.89,26,1007.73,43
1912,2022-01-14 05:13:12,25.88,26,1007.7,43
1913,2022-01-14 05:15:12,25.86,26,1007.78,43
1914,2022-01-14 05:17:12,25.88,26,1007.76,43
1915,2022-01-14 05:19:13,25.89,26,1007.79,43
1916,2022-01-14 05:21:13,25.88,26,1007.73,43
1917,2022-01-14 05:23:13,25.84,26,1007.73,43
1918,2022-01-14 05:25:14,25.86,26,1007.72,43
1919,2022-01-14 05:27:14,25.87,26,1007.78,43
1920,2022-01-14 05:29:14,25.87,26,1007.87,43
1921,2022-01-14 05:31:15,25.85,26,1007.78,43
1922,2022-01-14 05:33:15,25.86,26,1007.86,43
1923,2022-01-14 05:35:15,25.84,26,1007.89,43
1924,2022-01-14 05:37:16,25.85,26,1007.86,43
1925,2022-01-14 05:39:16,25.86,26,1007.96,43
1926,2022-01-14 05:41:16,25.86,26,1008.07,43
1927,2022-01-14 05:43:17,25.88,26,1008.17,43
1928,2022-01-14 05:45:17,25.83,26,1008.12,43
1929,2022-01-14 05:47:18,25.85,26,1008.12,43
1930,2022-01-14 05:49:18,25.86,26,1008.31,43
1931,2022-01-14 05:51:18,25.84,26,1008.26,43
1932,2022-01-14 05:53:18,25.84,26,1008.26,43
1933,2022-01-14 05:55:19,25.86,26,1008.18,43
